"listing__logo--link href","jsMerchantLogo src","listing__name--link","listing__name--link href","listing__title--wrap href","listing__address--full","jsMapBubbleAddress","jsMapBubbleAddress 2","jsMapBubbleAddress 3","jsMapBubbleAddress 4","listing__direction","listing__direction href","jsPreventBubbleMobile","jsPreventBubbleMobile href","merchant__status-text","merchant__status-text href","mlr__submenu__item","mlr__item__cta href 2","serpMessage 2","mlr__item__cta href 3","serpMessage 3","ypModal href","serpMessage 4","serpMessage 5"
"https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Plumbing-Backflow-Prevention-Specialist-Inc/101712672.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Plumbing & Backflow Prevention Specialist Inc","https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Plumbing-Backflow-Prevention-Specialist-Inc/101712672.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Plumbing-Backflow-Prevention-Specialist-Inc/101712672.html",", ,","28 College St","Liverpool","NS","B0T 1K0","Get directions","https://www.yellowpages.ca/merchant/directions/101712672/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-350-6666","https://www.yellowpages.ca/merchant/directions/101712672/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Backflow-Prevention-and-Plumber/101712675.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Backflow Prevention and Plumber","https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Backflow-Prevention-and-Plumber/101712675.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Liverpool/Backflow-Prevention-and-Plumber/101712675.html",", ,","28 College Street","Liverpool","NS","B0T 1K0","Get directions","https://www.yellowpages.ca/merchant/directions/101712675/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-350-6666","https://www.yellowpages.ca/merchant/directions/101712675/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Granville-Ferry/Parker-Mountain-Welding-Plumbing/102519045.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Parker Mountain Welding & Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Granville-Ferry/Parker-Mountain-Welding-Plumbing/102519045.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Granville-Ferry/Parker-Mountain-Welding-Plumbing/102519045.html",", ,","330 Parker Mountain Rd","Granville Ferry","NS","B0S 1A0","Get directions","https://www.yellowpages.ca/merchant/directions/102519045/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-526-0176","https://www.yellowpages.ca/merchant/directions/102519045/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Baddeck/River-s-Edge-Plumbing/7892908.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","River's Edge Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Baddeck/River-s-Edge-Plumbing/7892908.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Baddeck/River-s-Edge-Plumbing/7892908.html",",","Baddeck","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-295-8424","","Search nearby","","Message","javascript:void(0);","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Clementsport/Am-Plumbing/103115385.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Am Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Clementsport/Am-Plumbing/103115385.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Clementsport/Am-Plumbing/103115385.html",", ,","37 Marshall Dr","Clementsport","NS","B0S 1E0","Get directions","https://www.yellowpages.ca/merchant/directions/103115385/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-312-2021","https://www.yellowpages.ca/merchant/directions/103115385/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Cheticamp/Fougere-s-Plumbing-Heating/103061391.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Fougere's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Cheticamp/Fougere-s-Plumbing-Heating/103061391.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Cheticamp/Fougere-s-Plumbing-Heating/103061391.html",",","Chéticamp","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-224-2020","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Digby/Able-Mechanical/6840740.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Able Mechanical","https://www.yellowpages.ca/bus/Nova-Scotia/Digby/Able-Mechanical/6840740.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Digby/Able-Mechanical/6840740.html",", ,","3147 Ridge Rd RR 2","Digby","NS","B0V 1A0","Get directions","https://www.yellowpages.ca/merchant/directions/6840740/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-247-5669","https://www.yellowpages.ca/merchant/directions/6840740/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Grand-Mira-North/Bell-s-Plumbing-Heating-Services/102603151.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Bell's Plumbing & Heating Services","https://www.yellowpages.ca/bus/Nova-Scotia/Grand-Mira-North/Bell-s-Plumbing-Heating-Services/102603151.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Grand-Mira-North/Bell-s-Plumbing-Heating-Services/102603151.html",", ,","3422 Salmon River Rd","Grand Mira North","NS","B1K 1S4","Get directions","https://www.yellowpages.ca/merchant/directions/102603151/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/Grand-Mira-North/Bell-s-Plumbing-Heating-Services/102603151.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-574-3590","https://www.yellowpages.ca/merchant/directions/102603151/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/East-Bay/Corsair-Plumbing-And-Gas-Ltd/104374657.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Corsair Plumbing And Gas Ltd.","https://www.yellowpages.ca/bus/Nova-Scotia/East-Bay/Corsair-Plumbing-And-Gas-Ltd/104374657.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/East-Bay/Corsair-Plumbing-And-Gas-Ltd/104374657.html",", ,","55 Tweednooge Pl","East Bay","NS","B1J 1M7","Get directions","https://www.yellowpages.ca/merchant/directions/104374657/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/East-Bay/Corsair-Plumbing-And-Gas-Ltd/104374657.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-500-1115","https://www.yellowpages.ca/merchant/directions/104374657/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Hillside-Boularderie/Hillside-Heating-and-Plumbing/101194025.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Hillside Heating and Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Hillside-Boularderie/Hillside-Heating-and-Plumbing/101194025.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Hillside-Boularderie/Hillside-Heating-and-Plumbing/101194025.html",", ,","14 St James Rd","Hillside Boularderie","NS","B1Y 2S8","Get directions","https://www.yellowpages.ca/merchant/directions/101194025/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-544-1316","https://www.yellowpages.ca/merchant/directions/101194025/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Shelburne/Hemeon-s-Plumbing/103072742.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Hemeon's Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Shelburne/Hemeon-s-Plumbing/103072742.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Shelburne/Hemeon-s-Plumbing/103072742.html",",","Shelburne","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-875-1635","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Precision-Plumbing-Heating-Ltd/7961995.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Precision Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Precision-Plumbing-Heating-Ltd/7961995.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Precision-Plumbing-Heating-Ltd/7961995.html",", ,","120 Heathview Dr","Sydney","NS","B1R 1S3","Get directions","https://www.yellowpages.ca/merchant/directions/7961995/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-578-0717","https://www.yellowpages.ca/merchant/directions/7961995/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Donovan-Associates-Plumbing-Heating-Ltd/101685239.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Donovan & Associates Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Donovan-Associates-Plumbing-Heating-Ltd/101685239.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Donovan-Associates-Plumbing-Heating-Ltd/101685239.html",", ,","76 Stewood Dr","Sydney","NS","B1L 1C6","Get directions","https://www.yellowpages.ca/merchant/directions/101685239/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  6:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Donovan-Associates-Plumbing-Heating-Ltd/101685239.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-317-2313","https://www.yellowpages.ca/merchant/directions/101685239/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/24dbf4117e0df5396370cdc5877acc4e5e453b88?redirect=http%3A%2F%2Fwww.facebook.com%2Fdonovanplumbingheating","Website","","","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Waterworks-Plumbing/102752776.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Waterworks Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Waterworks-Plumbing/102752776.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Waterworks-Plumbing/102752776.html",", ,","417 Keltic Drive","Sydney","NS","B1L 1B8","Get directions","https://www.yellowpages.ca/merchant/directions/102752776/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  6:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Waterworks-Plumbing/102752776.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-371-2300","https://www.yellowpages.ca/merchant/directions/102752776/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/54bd2027da883ec305ed863911c875319bab0f26?redirect=https%3A%2F%2Fwww.facebook.com%2FWaterworksPlumbingandHeating%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Stone-Brothers-Plumbing-Heating-Ltd/4149010.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Stone Brothers Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Stone-Brothers-Plumbing-Heating-Ltd/4149010.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Stone-Brothers-Plumbing-Heating-Ltd/4149010.html",", ,","609 Keltic Dr","Sydney","NS","B1L 1B6","Get directions","https://www.yellowpages.ca/merchant/directions/4149010/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Stone-Brothers-Plumbing-Heating-Ltd/4149010.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-562-6316","https://www.yellowpages.ca/merchant/directions/4149010/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/e47aaa0d6fa51358305c347273c98969681add69?redirect=http%3A%2F%2Fstonebros.ca%2F","Search nearby","javascript:void(0);","Message","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Brian-Jessome-s-Plumbing-Heating/101432651.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Brian Jessome's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Brian-Jessome-s-Plumbing-Heating/101432651.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Brian-Jessome-s-Plumbing-Heating/101432651.html",", ,","19 Avalon Dr","Sydney","NS","B1R 1P5","Get directions","https://www.yellowpages.ca/merchant/directions/101432651/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-565-2464","https://www.yellowpages.ca/merchant/directions/101432651/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/a765cf578c9a55289bb26efdb68867d766968401?redirect=http%3A%2F%2Fwww.facebook.com%2FBrian-Jessomes-Plumbing-Heating-291508167885889","Search nearby","","","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Point-Edward/A-B-Mechanical/10964.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","A B Mechanical","https://www.yellowpages.ca/bus/Nova-Scotia/Point-Edward/A-B-Mechanical/10964.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Point-Edward/A-B-Mechanical/10964.html",", ,","35 Rudderham Rd","Point Edward","NS","B2A 4V4","Get directions","https://www.yellowpages.ca/merchant/directions/10964/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/Point-Edward/A-B-Mechanical/10964.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-567-3897","https://www.yellowpages.ca/merchant/directions/10964/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/158ad819e0876f6eb9aaaf79fac3ae7958862d37?redirect=http%3A%2F%2Fwww.abmechanical.ca%2F","Search nearby","","","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/Transit-Plumbing-And-Heating-Ltd/1610243.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Transit Plumbing And Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/Transit-Plumbing-And-Heating-Ltd/1610243.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/Transit-Plumbing-And-Heating-Ltd/1610243.html",", ,","453 Portsway Ave","Edwardsville","NS","B2A 3Y8","Get directions","https://www.yellowpages.ca/merchant/directions/1610243/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-564-9574","https://www.yellowpages.ca/merchant/directions/1610243/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/b1a3eb36c3e63681a72869520935f84e0b70b323?redirect=https%3A%2F%2Ftateplumbing.ca%2F","Search nearby","","","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Mahon-s-Mechanical-Ltd/6468662.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Mahon's Mechanical Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Mahon-s-Mechanical-Ltd/6468662.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Mahon-s-Mechanical-Ltd/6468662.html",", ,","13 Brown St","Sydney","NS","B1S 2M6","Get directions","https://www.yellowpages.ca/merchant/directions/6468662/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  12:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/Mahon-s-Mechanical-Ltd/6468662.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-567-3877","https://www.yellowpages.ca/merchant/directions/6468662/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/SOS-Plumbing-and-Heating/8210529.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","SOS Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/SOS-Plumbing-and-Heating/8210529.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/SOS-Plumbing-and-Heating/8210529.html",", ,","22 Bayview St","Sydney","NS","B1S 2C5","Get directions","https://www.yellowpages.ca/merchant/directions/8210529/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Sydney/SOS-Plumbing-and-Heating/8210529.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-577-2664","https://www.yellowpages.ca/merchant/directions/8210529/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/a8579464425a4d3da734ac0ec413d6a422093428?redirect=http%3A%2F%2Fwww.sosplumbingandheating.ca%2F","Website","javascript:void(0);","Message","Search nearby"
